,x,y,u,v,vector
3888,144.0,80.0,0.0,0.0,0.0
3889,152.0,80.0,0.0,0.0,0.0
3890,160.0,80.0,0.0,0.0,0.0
3891,168.0,80.0,0.0,0.0,0.0
3892,176.0,80.0,0.0,0.0,0.0
3893,184.0,80.0,0.0,0.0,0.0
3894,192.0,80.0,0.0,0.0,0.0
3895,200.0,80.0,0.0,0.0,0.0
3896,208.0,80.0,0.0,0.0,0.0
3897,216.0,80.0,0.0,0.0,0.0
3898,224.0,80.0,89.75200063655507,-8.625541566147433,113.5061246817257
3899,232.0,80.0,101.73070553981619,-12.964201748166252,122.76802420439132
3900,240.0,80.0,108.94845807802216,-15.037732885008245,129.9630729503965
3901,248.0,80.0,110.10353746981149,-16.553939212085467,128.60783827861812
3902,256.0,80.0,111.26471635047315,-15.090516396656033,127.37074785482122
3903,264.0,80.0,102.9434577360761,-13.175000468190502,119.59639250483372
3904,272.0,80.0,99.55811240459236,-9.902340505230221,114.62193830004611
3905,280.0,80.0,93.14172522831248,-11.079072980734306,111.04219979783203
3906,288.0,80.0,84.31618716396139,-12.389683787083484,106.5223156739005
3907,296.0,80.0,96.52334953961558,-11.281130900913343,116.23510430564622
3908,304.0,80.0,123.21780738154665,0.8558654540228235,135.94696653255994
3909,312.0,80.0,121.33182055070996,2.277928319576629,139.14512858919522
3910,320.0,80.0,118.29772111080027,2.725380122418746,138.211875551435
3911,328.0,80.0,117.27536269295032,6.684537632618885,134.87935786755548
3912,336.0,80.0,119.9482904308929,10.074431608014367,138.52937654370774
3913,344.0,80.0,116.58707396720155,7.753010944280481,134.99823963678284
3914,352.0,80.0,110.49594039955198,5.521143110058559,133.10917477848764
3915,360.0,80.0,113.01640051422861,10.515059764576172,135.89677926006044
3916,368.0,80.0,120.15407692919946,14.775972089788239,138.37731074369282
3917,376.0,80.0,115.46688216089598,15.676548524472615,134.23840987783032
3918,384.0,80.0,106.23816906156965,15.43082194656976,130.03515114172762
3919,392.0,80.0,110.05758571090476,12.226617993460865,128.1142532164473
3920,400.0,80.0,113.15845520720825,10.215668996923748,127.13100530591255
3921,408.0,80.0,106.3937066906097,9.85706079406977,126.17834752304903
3922,416.0,80.0,97.02999999443009,11.94300663875408,123.74092458434754
3923,424.0,80.0,103.86342015599858,9.350409792490405,123.38819043864862
3924,432.0,80.0,110.78861532287283,6.951207928603664,126.41808398963552
3925,440.0,80.0,105.44793905647141,11.527366920895103,122.19054819655163
3926,448.0,80.0,95.43418942544733,8.979760793856128,120.35356845927917
