"Iteration: Iteration","Lift in Y Monitor: Force (N)"
935,2546.4413909693526
936,2546.4427082789234
937,2546.4440129790769
938,2546.4453051499995
939,2546.4465849296603
940,2546.4478524416354
941,2546.4491078298011
942,2546.4503511828148
943,2546.4515825885801
944,2546.4528021771894
945,2546.4540100932322
946,2546.4552064393524
947,2546.4563913413367
948,2546.4575648714667
949,2546.4587271343075
950,2546.4598782338921
951,2546.4610183344389
952,2546.4621475170488
953,2546.4632658672613
954,2546.4643735020431
955,2546.465470504761
956,2546.466556988611
957,2546.4676330516354
958,2546.4686988196763
959,2546.4697543802304
960,2546.4707998118051
961,2546.471835227263
962,2546.4728607438851
963,2546.4738764557346
964,2546.474882443074
965,2546.4758787776955
966,2546.476865558097
967,2546.4778428871236
968,2546.4788108595512
969,2546.479769559845
970,2546.4807190756869
971,2546.4816594893427
972,2546.4825908897465
973,2546.4835133388119
974,2546.4844269454661
975,2546.4853317851193
976,2546.486227961062
977,2546.4871155479054
978,2546.4879946290721
979,2546.4888653054204
980,2546.489727619879
981,2546.4905816523205
982,2546.4914275023057
983,2546.4922652550486
984,2546.4930949880968
985,2546.4939167890184
986,2546.4947306975773
987,2546.4955368011147
988,2546.4963351701481
989,2546.4971258905152
990,2546.4979090345655
991,2546.4986846841143
992,2546.4994529024175
993,2546.5002137576812
994,2546.5009673294539
995,2546.5017136976662
996,2546.5024529211109
997,2546.5031850517516
998,2546.5039101877228
999,2546.504628378344
1000,2546.5053397034449
1001,2546.5060442130639
1002,2546.5067419696106
1003,2546.5074330278835
1004,2546.5081174567126
1005,2546.5087953215875
1006,2546.5094666920972
1007,2546.5101315930474
1008,2546.5107901263036
1009,2546.5114423482469
1010,2546.5120883243508
1011,2546.5127281230443
1012,2546.5133617876959
1013,2546.5139893593237
1014,2546.5146109300522
1015,2546.5152265281008
1016,2546.5158362450425
1017,2546.516440115523
1018,2546.5170382032093
1019,2546.5176305460668
1020,2546.5182172027885
1021,2546.5187982327402
1022,2546.519373714129
1023,2546.5199436564758
1024,2546.520508125669
1025,2546.5210671774339
1026,2546.5216208980373
1027,2546.5221693203857
1028,2546.5227124894609
1029,2546.52325045109
1030,2546.523783284561
1031,2546.5243110169417
1032,2546.5248336930999
1033,2546.5253513577386
1034,2546.5258640629945
1035,2546.5263718653528
1036,2546.5268748018984
1037,2546.5273729156797
1038,2546.5278662469759
1039,2546.5283548503435
1040,2546.5288387607452
1041,2546.5293180250869
1042,2546.5297926886096
1043,2546.5302628116146
1044,2546.5307284332048
1045,2546.5311896124113
1046,2546.5316463654781
1047,2546.5320987346668
1048,2546.5325467739185
1049,2546.5329905261524
1050,2546.5334300281133
1051,2546.5338653377225
1052,2546.5342964743681
1053,2546.534723489779
1054,2546.5351464170653
1055,2546.5355652874014
1056,2546.5359801327663
1057,2546.5363910190058
1058,2546.5367979693733
1059,2546.5372010186902
1060,2546.5376002064122
1061,2546.5379955791736
1062,2546.53838715967
1063,2546.5387749775227
1064,2546.5391590662375
1065,2546.5395394857278
1066,2546.5399162661338
1067,2546.5402894370363
1068,2546.5406590233752
1069,2546.5410250657387
1070,2546.5413875978588
1071,2546.5417466688823
1072,2546.5421023002286
1073,2546.5424545335732
1074,2546.5428033818407
1075,2546.543148868011
1076,2546.5434910308486
1077,2546.5438299186353
1078,2546.5441655683894
1079,2546.5444979959275
1080,2546.5448272325916
1081,2546.5451533267942
1082,2546.545476308424
1083,2546.5457961982443
1084,2546.5461130235035
1085,2546.5464267841544
1086,2546.5467375379949
1087,2546.5470453005146
1088,2546.5473501251372
1089,2546.5476520305147
1090,2546.5479510411596
1091,2546.548247182629
1092,2546.5485405030995
1093,2546.5488310491287
1094,2546.5491188210381
1095,2546.5494038192228
1096,2546.5496860838771
1097,2546.5499656367174
1098,2546.5502425161244
1099,2546.5505167422075
1100,2546.5507883355426
1101,2546.551057325235
1102,2546.5513237267101
1103,2546.5515875988058
1104,2546.5518489362294
1105,2546.5521077492667
1106,2546.5523640759843
1107,2546.5526179592762
1108,2546.5528694123586
1109,2546.553118450166
1110,2546.5533650996622
1111,2546.5536093861265
1112,2546.5538513372585
1113,2546.5540909499432
1114,2546.5543282909916
1115,2546.5545633629754
1116,2546.5547961777252
1117,2546.5550267749154
1118,2546.5552551760074
1119,2546.5554813884632
1120,2546.5557054047486
1121,2546.5559272714731
1122,2546.5561470149141
1123,2546.5563646474307
1124,2546.5565802000378
1125,2546.556793670894
1126,2546.5570050954711
1127,2546.5572144762114
1128,2546.5574218481242
1129,2546.5576272257008
1130,2546.5578306429798
1131,2546.5580321152456
1132,2546.5582316733121
1133,2546.5584293210982
1134,2546.558625077093
1135,2546.5588189438736
1136,2546.5590109580212
1137,2546.5592011300023
1138,2546.5593894821727
1139,2546.5595760511787
1140,2546.5597608414646
1141,2546.5599438491649
1142,2546.5601251242738
1143,2546.5603046604242
1144,2546.5604824609663
1145,2546.5606585422679
1146,2546.5608329447928
1147,2546.5610056688688
1148,2546.5611767206692
1149,2546.5613461408971
1150,2546.5615139342322
1151,2546.5616801157544
1152,2546.5618447022835
1153,2546.5620077069502
1154,2546.5621691502079
1155,2546.5623290506055
1156,2546.5624874166874
1157,2546.562644276335
1158,2546.5627996445619
1159,2546.562953516378
1160,2546.5631058927911
1161,2546.5632568059459
1162,2546.5634062691638
1163,2546.5635542925093
1164,2546.5637009167317
1165,2546.5638461289846
1166,2546.5639899647258
1167,2546.564132418262
1168,2546.5642734991288
1169,2546.5644132026064
1170,2546.5645515673491
1171,2546.5646885749302
1172,2546.564824285726
1173,2546.5649586967338
1174,2546.565091830375
1175,2546.5652236745932
1176,2546.5653542470118
1177,2546.5654835739906
1178,2546.5656116843234
1179,2546.5657385754876
1180,2546.5658642469266
1181,2546.5659886989515
1182,2546.5661119682491
1183,2546.5662340467134
1184,2546.5663549630199
1185,2546.5664747196074
1186,2546.5665933349051
1187,2546.5667108359785
1188,2546.5668272393955
1189,2546.5669425106576
1190,2546.5670566705917
1191,2546.5671697257503
1192,2546.567281680936
1193,2546.567392554155
1194,2546.567502345541
1195,2546.5676110989484
1196,2546.5677187844904
1197,2546.567825434076
1198,2546.5679310697878
1199,2546.5680356785988
1200,2546.5681392722286
1201,2546.5682418752181
1202,2546.5683434955354
1203,2546.5684441773205
1204,2546.5685438892838
1205,2546.5686426545285
1206,2546.5687404725186
1207,2546.5688373386897
1208,2546.5689332705006
1209,2546.5690282876626
1210,2546.5691224066545
1211,2546.5692156302712
1212,2546.5693079690213
1213,2546.5693994306889
1214,2546.5694900056947
1215,2546.569579726844
1216,2546.5696686034503
1217,2546.5697566313715
1218,2546.5698438094551
1219,2546.5699301451286
1220,2546.5700156567532
1221,2546.5701003434333
1222,2546.5701841935015
1223,2546.5702672378311
1224,2546.5703494959207
1225,2546.5704309777034
1226,2546.5705116671224
1227,2546.5705915729977
1228,2546.570670705682
1229,2546.5707490910872
1230,2546.5708267240921
1231,2546.5709036086409
1232,2546.5709797610402
1233,2546.571055175627
1234,2546.5711298867427
1235,2546.5712038943884
1236,2546.5712771837448
1237,2546.5713497825077
1238,2546.5714216905999
1239,2546.5714928985562
1240,2546.5715634290809
1241,2546.571633287349
1242,2546.5717024757719
1243,2546.5717709843907
1244,2546.571838825419
1245,2546.5719060116762
1246,2546.5719725366689
1247,2546.5720384213114
1248,2546.5721036839304
1249,2546.5721683297816
1250,2546.5722323764794
1251,2546.5722958246074
1252,2546.5723586740514
1253,2546.5724209131854
